WEEK,TRUCK_BRAND_NAME,CITY,LOCATION,WEEKLY_SALES,TOTAL_QUANTITY
14,6,4,1492,1739.0,356
14,6,4,1747,1501.5,318
14,9,0,2067,5974.0,555
15,6,4,1584,902.0,182
15,5,0,1257,4735.0,931
15,9,0,65,6664.0,610
15,6,4,1679,640.5,140
15,5,0,1152,434.0,86
15,9,0,562,9745.0,899
15,9,0,1721,6592.0,627
15,6,4,611,1309.5,278
15,5,0,133,3423.0,674
15,9,0,1873,8186.0,758
15,9,0,147,8756.0,801
15,6,4,2012,1113.5,229
15,9,0,1746,6794.0,623
15,9,0,716,7133.0,664
15,9,0,983,9798.0,911
15,5,0,1986,4206.0,827
15,5,0,1,4724.0,912
15,5,0,293,2934.0,564
15,6,4,617,924.0,190
15,5,0,911,5250.0,1027
15,6,4,666,1158.0,249
15,6,4,692,1100.0,236
15,6,4,643,1031.0,215
15,5,0,1201,4361.0,849
15,5,0,1796,3087.0,605
15,5,0,1413,3188.0,624
15,6,4,324,1427.0,301
15,6,4,329,1237.0,256
15,6,4,2013,1233.0,260
15,9,0,1474,10746.0,1005
15,9,0,1000,5646.0,530
15,5,0,1411,4270.0,830
15,5,0,507,5003.0,984
15,9,0,1568,7654.0,703
15,9,0,549,6788.0,625
15,6,4,1978,1256.5,259
15,9,0,1949,9849.0,899
15,6,4,1160,1164.0,243
15,6,4,1588,548.5,121
15,5,0,1916,2716.0,537
15,6,4,1044,117.5,25
15,9,0,1480,10576.0,946
15,5,0,1948,3892.0,767
15,5,0,1001,3725.0,730
15,9,0,700,674.0,60
16,6,4,1588,1029.0,214
16,5,0,2118,3619.0,705
16,5,0,234,3548.0,687
16,5,0,7,4441.0,864
16,9,0,1690,11874.0,1128
16,5,0,171,4557.0,901
16,6,4,599,1102.0,226
16,9,0,2046,5656.0,518
16,5,0,70,3405.0,659
16,6,4,886,1334.5,278
16,6,4,269,853.5,179
16,9,0,1019,882.0,82
16,6,4,875,1316.0,280
16,6,4,1044,783.5,162
16,5,0,1081,3539.0,687
16,9,0,1982,6841.0,622
16,6,4,1048,4.0,1
16,5,0,2019,435.0,82
16,6,4,1559,2160.0,448
16,6,4,1508,1053.5,223
16,5,0,1765,3663.0,717
16,9,0,435,6102.0,566
16,6,4,215,904.0,194
16,9,0,1324,6151.0,556
16,6,4,358,1072.5,229
16,9,0,1917,8331.0,807
16,5,0,1037,4172.0,816
16,6,4,1562,1078.0,223
16,5,0,227,4025.0,799
16,9,0,45,12759.0,1180
16,9,0,1624,9756.0,908
16,5,0,1152,2698.0,530
16,9,0,2091,6869.0,608
16,6,4,535,668.0,138
16,9,0,1153,7718.0,724
16,5,0,522,2744.0,541
16,6,4,1466,1137.0,239
16,9,0,700,5160.0,480
16,5,0,2050,3287.0,643
16,5,0,30,3136.0,611
16,9,0,19,9497.0,858
16,9,0,1171,6187.0,559
16,9,0,1743,8169.0,750
16,5,0,989,4765.0,922
17,5,0,68,6283.0,1222
17,6,4,587,33.5,7
17,5,0,1226,3075.0,594
17,9,0,1142,8471.0,767
17,5,0,793,4564.0,897
17,5,0,1027,3535.0,687
17,9,0,1647,7900.0,725
17,5,0,2019,2941.0,579
17,6,4,1462,1070.5,218
17,9,0,1002,746.0,71
17,9,0,364,10786.0,1002
17,5,0,1033,2420.0,479
17,9,0,1613,7765.0,715
17,6,4,1454,1061.5,227
17,5,0,776,2537.0,498
17,5,0,1026,3722.0,732
17,9,0,436,10004.0,945
17,9,0,87,10266.0,937
17,5,0,143,293.0,54
17,5,0,1028,4258.0,823
17,5,0,815,4147.0,807
17,5,0,342,4057.0,790
17,6,4,1705,828.0,171
17,5,0,1567,4624.0,903
17,6,4,1451,961.5,206
17,9,0,228,6304.0,586
17,9,0,51,8121.0,746
17,6,4,335,1172.0,249
17,9,0,79,4776.0,429
17,6,4,1503,1344.0,279
17,5,0,562,3929.0,779
17,6,4,1048,948.5,199
17,9,0,1240,6783.0,621
17,6,4,1501,2651.0,547
17,9,0,1019,6238.0,580
17,6,4,1973,1142.5,247
17,6,4,284,1730.0,369
17,6,4,1065,1385.0,289
17,6,4,2009,1308.5,277
17,5,0,1847,2689.0,527
17,9,0,787,9435.0,887
17,9,0,78,13121.0,1220
17,9,0,1207,6762.0,622
18,6,4,322,1269.0,272
18,5,0,296,3497.0,687
18,9,0,1917,6763.0,605
18,5,0,2050,2045.0,412
18,6,4,1608,796.5,161
18,5,0,2026,3844.0,758
18,6,4,587,1087.0,233
18,5,0,1226,3683.0,714
18,6,4,1052,1133.5,247
18,6,4,302,1069.0,219
18,9,0,65,13378.0,1224
18,9,0,1001,6587.0,583
18,5,0,143,2551.0,501
18,6,4,2057,1746.5,357
18,5,0,647,2239.0,439
18,9,0,1480,7315.0,674
18,9,0,1628,7230.0,687
18,5,0,1967,3747.0,729
18,5,0,2043,4806.0,950
18,9,0,289,8122.0,740
18,5,0,234,4081.0,800
18,5,0,1285,5404.0,1048
18,9,0,288,9217.0,842
18,9,0,1002,5512.0,513
18,9,0,1773,6657.0,621
18,5,0,51,4125.0,804
18,6,4,836,1057.5,231
18,9,0,228,8605.0,799
18,9,0,1221,18600.0,1728
18,5,0,22,3307.0,655
18,6,4,2089,810.5,169
18,5,0,141,3819.0,753
18,6,4,1595,697.5,146
18,6,4,1407,1054.5,230
18,6,4,269,997.0,219
18,5,0,448,34.0,6
18,9,0,1240,5407.0,498
18,6,4,1817,1018.0,215
18,6,4,402,1119.5,232
18,5,0,1742,2836.0,547
18,9,0,13,5490.0,517
18,6,4,1563,868.5,175
19,6,4,1601,705.5,145
19,9,0,142,8877.0,815
19,5,0,72,177.0,36
19,9,0,1868,11679.0,1059
19,5,0,244,3506.0,679
19,6,4,1158,1278.5,259
19,9,0,519,6175.0,546
19,9,0,30,5219.0,469
19,5,0,468,3255.0,635
19,6,4,587,1056.0,220
19,5,0,230,4506.0,884
19,6,4,658,1030.5,216
19,9,0,710,9057.0,839
19,9,0,776,6614.0,596
19,6,4,657,896.0,181
19,6,4,1692,916.5,188
19,6,4,875,1259.5,266
19,5,0,141,5801.0,1157
19,9,0,433,6686.0,620
19,5,0,815,3596.0,705
19,5,0,1909,3838.0,748
19,5,0,1690,3348.0,656
19,6,4,1161,1117.0,225
19,9,0,506,10148.0,950
19,9,0,257,9743.0,895
19,9,0,989,10789.0,975
19,5,0,1955,1782.0,352
19,6,4,841,835.5,179
19,9,0,1000,5852.0,556
19,5,0,2027,3594.0,713
19,6,4,885,1465.5,310
19,5,0,448,2869.0,559
19,6,4,617,67.5,16
19,5,0,1710,3575.0,701
19,6,4,2106,858.5,182
19,5,0,1005,3944.0,774
19,5,0,562,3268.0,639
19,9,0,360,6758.0,617
19,9,0,716,490.0,47
19,5,0,700,2514.0,494
19,6,4,595,1622.0,348
19,9,0,62,7058.0,659
19,9,0,20,6938.0,666
19,6,4,430,1332.0,284
20,5,0,1004,3247.0,631
20,6,4,317,982.0,198
20,6,4,1051,744.0,159
20,9,0,465,8583.0,804
20,6,4,886,656.0,135
20,5,0,896,3478.0,681
20,5,0,1,3592.0,716
20,5,0,72,3326.0,647
20,6,4,1750,865.0,175
20,5,0,1724,5336.0,1057
20,6,4,655,517.5,109
20,6,4,617,972.0,206
20,6,4,2008,947.0,205
20,6,4,534,912.0,192
20,6,4,876,904.0,189
20,9,0,287,6866.0,617
20,9,0,68,6525.0,628
20,9,0,1901,6528.0,592
20,6,4,588,918.5,193
20,9,0,1019,11389.0,1042
20,6,4,2009,1570.0,334
20,5,0,1412,4541.0,892
20,6,4,591,1117.0,245
20,9,0,716,7496.0,690
20,5,0,228,3379.0,652
20,9,0,776,9196.0,846
20,9,0,519,7848.0,725
20,9,0,699,6887.0,625
20,5,0,151,4697.0,906
20,5,0,1643,20.0,4
20,5,0,907,3105.0,605
20,5,0,1029,2654.0,521
20,9,0,1412,4649.0,433
20,9,0,1170,10294.0,935
20,5,0,1984,4161.0,815
20,9,0,1234,74.0,7
20,9,0,362,6832.0,667
20,5,0,700,3744.0,744
20,9,0,1193,9597.0,899
20,6,4,875,1155.5,249
20,5,0,96,3518.0,687
20,9,0,1409,8925.0,808
20,5,0,1202,2396.0,467
20,6,4,1517,881.5,188
21,6,4,402,1478.5,306
21,9,0,1257,9461.0,896
21,5,0,1088,3185.0,628
21,6,4,2012,687.0,143
21,9,0,1240,8874.0,816
21,6,4,399,883.5,191
21,5,0,1410,2688.0,524
21,9,0,295,9435.0,857
21,5,0,104,3385.0,671
21,6,4,401,1395.5,300
21,9,0,75,8777.0,802
21,5,0,224,4253.0,844
21,9,0,8,7422.0,672
21,6,4,1160,1109.0,235
21,6,4,1456,781.0,158
21,9,0,464,7196.0,663
21,9,0,1234,6728.0,620
21,5,0,2091,3721.0,726
21,6,4,901,1291.5,278
21,5,0,361,3433.0,669
21,6,4,341,857.5,181
21,6,4,1577,1138.0,244
21,6,4,1450,1175.0,253
21,5,0,1114,3850.0,750
21,9,0,717,5314.0,497
21,5,0,1643,2787.0,550
21,5,0,507,48.0,10
21,5,0,111,3666.0,715
21,9,0,105,6998.0,639
21,9,0,360,6340.0,572
21,5,0,28,3156.0,618
21,9,0,1233,4629.0,441
21,5,0,911,1942.0,383
21,5,0,1007,5425.0,1072
21,5,0,257,3456.0,669
21,9,0,1911,17441.0,1607
21,6,4,2054,1124.5,242
21,6,4,1592,1035.5,218
21,6,4,1752,1280.5,268
21,6,4,891,83.0,17
21,6,4,1590,1108.0,234
21,9,0,1038,5677.0,533
21,5,0,1908,2778.0,547
21,9,0,364,563.0,56
22,6,4,404,1147.0,241
22,6,4,1809,1472.0,320
22,6,4,1044,1112.5,231
22,6,4,663,1113.0,237
22,6,4,1504,1190.0,250
22,9,0,815,7776.0,700
22,5,0,520,3779.0,731
22,5,0,505,3214.0,628
22,9,0,1984,11439.0,1034
22,5,0,676,2598.0,505
22,6,4,904,28.0,5
22,6,4,891,852.5,180
22,6,4,1462,2892.0,622
22,9,0,1723,287.0,29
22,6,4,884,1117.0,227
22,9,0,363,9155.0,821
22,5,0,1922,3266.0,636
22,6,4,614,839.5,178
22,5,0,1411,3104.0,607
22,5,0,1183,3559.0,689
22,5,0,508,4720.0,924
22,5,0,1475,79.0,14
22,9,0,1325,7398.0,697
22,5,0,1566,3325.0,646
22,5,0,221,4804.0,933
22,5,0,507,2121.0,417
22,5,0,68,4874.0,948
22,9,0,75,7912.0,716
22,9,0,108,4834.0,456
22,9,0,1476,8430.0,771
22,9,0,1946,6004.0,554
22,9,0,1473,8385.0,755
22,5,0,1983,4185.0,798
22,9,0,1031,11103.0,1005
22,6,4,208,743.0,157
22,6,4,573,1119.0,241
22,5,0,1485,3690.0,728
22,9,0,226,8274.0,761
22,9,0,185,5989.0,560
22,5,0,1017,2951.0,580
22,9,0,1120,6306.0,570
22,6,4,578,890.5,183
22,9,0,364,5418.0,508
22,6,4,1580,869.5,184
23,5,0,111,2712.0,531
23,9,0,8,11631.0,1100
23,9,0,506,14520.0,1374
23,5,0,1475,2725.0,532
23,9,0,1662,10715.0,965
23,5,0,517,5240.0,1013
23,6,4,1454,865.5,184
23,5,0,647,3834.0,735
23,9,0,552,12055.0,1109
23,5,0,1743,3968.0,773
23,9,0,1026,9264.0,877
23,6,4,600,1394.5,298
23,6,4,904,644.5,138
23,9,0,1217,9008.0,812
23,6,4,891,959.5,201
23,5,0,546,4190.0,823
23,6,4,1453,1160.0,252
23,6,4,1509,815.0,170
23,6,4,578,1334.5,287
23,5,0,369,4767.0,934
23,9,0,244,7766.0,720
23,6,4,1621,888.0,183
23,5,0,1783,3501.0,682
23,5,0,368,3965.0,765
23,5,0,1081,2820.0,548
23,9,0,92,7174.0,651
23,6,4,2114,1161.0,245
23,6,4,2055,1305.0,276
23,6,4,1990,1246.0,257
23,5,0,1948,4166.0,817
23,9,0,1723,5708.0,527
23,9,0,929,7364.0,687
23,9,0,94,7229.0,695
23,6,4,1966,1510.0,305
23,9,0,1017,6197.0,554
23,5,0,700,4120.0,812
23,5,0,932,2652.0,509
23,6,4,646,921.5,196
23,9,0,287,6126.0,559
23,5,0,1022,4875.0,946
23,6,4,1975,710.5,149
24,6,4,431,347.5,67
24,6,4,1576,621.0,126
24,5,0,813,4517.0,883
24,9,0,13,9191.0,842
24,5,0,1192,4595.0,893
24,5,0,815,3083.0,599
24,5,0,92,3685.0,718
24,5,0,142,3337.0,655
24,9,0,1249,6008.0,567
24,6,4,327,386.0,85
24,6,4,1162,528.0,114
24,9,0,546,10348.0,935
24,6,4,1060,585.0,128
24,5,0,1686,3569.0,706
24,9,0,1498,9867.0,883
24,9,0,1828,6137.0,570
24,9,0,1207,10237.0,944
24,9,0,1656,6985.0,657
24,5,0,1217,3487.0,689
24,6,4,576,499.0,108
24,5,0,1236,7153.0,1402
24,9,0,814,7278.0,690
24,6,4,1494,510.5,107
24,9,0,1068,6819.0,656
24,9,0,717,7850.0,726
24,6,4,328,616.0,124
24,9,0,1968,8123.0,755
24,9,0,1238,6852.0,616
24,6,4,2016,664.0,145
24,9,0,1081,579.0,56
24,9,0,1675,7106.0,687
24,5,0,540,3938.0,776
24,5,0,907,2367.0,465
24,5,0,2027,5043.0,971
24,5,0,370,321.0,64
24,5,0,1411,3588.0,694
24,5,0,1112,4412.0,870
24,6,4,282,578.0,128
24,6,4,1455,386.5,80
24,6,4,1811,303.0,61
24,6,4,1988,1383.5,294
24,9,0,31,7275.0,676
25,5,0,1236,4853.0,955
25,6,4,1619,408.0,84
25,9,0,913,10445.0,975
25,6,4,643,561.5,119
25,5,0,95,5153.0,1007
25,6,4,283,294.5,63
25,9,0,94,10184.0,962
25,9,0,1846,5232.0,485
25,6,4,1049,740.0,158
25,9,0,1273,8169.0,738
25,5,0,1916,3548.0,697
25,5,0,1240,4560.0,889
25,5,0,112,3885.0,758
25,6,4,1520,392.0,83
25,5,0,370,2188.0,428
25,5,0,371,2799.0,548
25,9,0,1170,6493.0,603
25,6,4,1065,424.0,89
25,9,0,1643,7975.0,730
25,9,0,507,542.0,49
25,5,0,528,3905.0,764
25,6,4,1050,716.0,150
25,9,0,86,8383.0,797
25,5,0,2118,4497.0,883
25,6,4,1591,43.5,9
25,9,0,709,13462.0,1244
25,6,4,1060,537.0,113
25,5,0,1638,3331.0,660
25,9,0,1081,5370.0,482
25,6,4,601,621.0,131
25,6,4,1609,428.5,89
25,6,4,1621,671.0,140
25,5,0,1937,5454.0,1075
25,6,4,572,505.5,104
25,9,0,1631,5986.0,530
25,9,0,1824,9077.0,843
25,6,4,663,1051.0,217
25,5,0,141,3639.0,705
25,5,0,22,3197.0,621
25,9,0,1871,5854.0,538
25,5,0,997,4270.0,831
25,9,0,1249,9764.0,885
26,5,0,1221,250.0,50
26,6,4,1050,771.5,161
26,6,4,1056,591.5,125
26,5,4,358,367.0,71
26,6,4,1591,522.0,111
26,6,4,1614,498.0,104
26,5,0,1209,3969.0,773
26,9,0,2043,145.0,13
26,5,0,1847,3388.0,665
26,5,0,150,4289.0,847
26,5,0,929,3015.0,588
26,9,0,1365,5448.0,494
26,6,4,1583,590.0,120
26,6,4,1160,482.0,102
26,5,4,1504,708.0,134
26,5,0,415,1737.0,333
26,6,4,2009,788.5,168
26,6,4,646,315.0,65
26,6,4,658,851.0,181
26,5,0,78,2779.0,547
26,6,4,1497,497.0,104
26,9,0,507,21660.0,1970
26,9,0,724,8510.0,795
26,9,0,1240,7658.0,675
26,9,0,72,5935.0,567
26,5,0,505,5987.0,1178
26,5,0,1980,3868.0,757
26,9,0,1567,7696.0,709
26,9,0,979,9693.0,882
26,6,4,1275,509.5,104
26,9,0,1948,6834.0,651
26,9,0,896,11847.0,1100
26,5,0,627,3422.0,669
26,9,0,817,10037.0,922
26,6,4,889,752.5,158
26,6,4,408,532.5,108
26,9,0,450,5906.0,545
26,5,0,1631,2936.0,573
26,5,0,562,5326.0,1050
26,9,0,1032,7213.0,665
26,5,0,2019,5666.0,1105
26,5,0,724,2592.0,510
26,5,0,224,4748.0,925
26,6,4,267,337.5,73
27,9,0,815,8173.0,762
27,5,0,1072,2854.0,568
27,5,0,435,3117.0,602
27,6,4,841,409.5,91
27,5,4,901,705.0,140
27,5,0,233,56.0,11
27,6,4,1748,665.5,134
27,9,0,1152,7061.0,657
27,5,0,816,2809.0,557
27,5,0,1571,3082.0,609
27,5,4,941,16.0,3
27,5,4,2055,594.0,118
27,6,4,328,540.0,112
27,5,4,2114,421.0,85
27,5,0,79,3075.0,594
27,6,4,1065,660.5,143
27,5,4,270,934.0,189
27,9,0,1216,220.0,23
27,5,4,1066,794.0,152
27,9,0,2043,6356.0,589
27,5,4,1894,500.0,96
27,6,4,1490,371.5,82
27,5,4,1679,478.0,95
27,5,0,1718,3897.0,767
27,5,0,1777,3398.0,669
27,6,4,1459,565.0,122
27,5,0,74,2901.0,569
27,6,4,1588,395.0,81
27,5,4,1605,513.0,98
27,5,0,1217,3739.0,729
27,9,0,498,8198.0,738
27,9,0,1087,16060.0,1463
27,6,4,1449,785.5,172
27,9,0,2006,9428.0,860
27,9,0,1015,7222.0,664
27,6,4,1049,633.5,132
27,5,0,1318,2988.0,583
27,9,0,1653,4793.0,462
27,5,4,2015,378.0,75
27,5,0,1221,2935.0,583
27,6,4,869,511.0,112
27,9,0,25,6448.0,606
27,5,4,1449,692.0,137
27,5,0,2043,3709.0,730
27,6,4,900,765.0,159
27,5,4,409,561.0,111
27,5,4,327,672.0,130
27,9,0,1911,10866.0,997
27,6,4,284,463.0,98
27,5,4,284,461.0,88
27,5,4,591,708.0,136
27,9,0,1263,8885.0,808
27,6,4,698,672.0,142
27,5,0,1653,4185.0,818
27,9,0,647,6820.0,622
27,5,0,1240,5205.0,1017
27,9,0,288,4955.0,442
27,6,4,1706,781.5,169
28,5,0,1654,2503.0,489
28,5,0,547,4353.0,840
28,6,4,1583,479.5,103
28,6,4,1059,711.5,147
28,5,4,1705,540.0,107
28,5,4,1511,447.0,86
28,5,4,1989,622.0,119
28,6,4,1052,504.5,103
28,9,0,449,9805.0,927
28,9,0,1948,6552.0,603
28,5,4,1895,729.0,143
28,9,0,285,7040.0,669
28,5,0,507,240.0,46
28,6,4,611,754.5,166
28,6,4,1467,472.0,96
28,5,4,1617,648.0,128
28,9,0,0,6972.0,644
28,9,0,1216,7395.0,688
28,6,4,885,891.5,179
28,9,0,1998,10570.0,990
28,5,0,979,3126.0,614
28,9,0,503,5529.0,496
28,5,0,1088,3762.0,734
28,5,4,431,499.0,99
28,5,4,902,616.0,124
28,6,4,1752,837.0,184
28,5,0,464,2365.0,454
28,5,0,1723,4589.0,887
28,5,0,362,3034.0,588
28,9,0,465,9825.0,913
28,5,4,1066,709.0,140
28,5,4,1275,482.0,95
28,5,4,1056,740.0,141
28,5,0,1545,5473.0,1076
28,5,0,104,4061.0,784
28,5,0,1719,4116.0,801
28,9,0,363,6952.0,622
28,5,4,941,529.0,107
28,6,4,594,519.0,117
28,6,4,882,305.0,64
28,5,4,592,1032.0,201
28,9,0,1650,8311.0,717
28,6,4,2037,484.5,103
28,5,0,998,5161.0,1011
28,9,0,52,8924.0,799
28,5,4,1809,597.0,119
28,9,0,908,9727.0,896
28,5,0,2017,2283.0,440
28,6,4,1056,468.5,99
28,5,0,233,2797.0,544
28,5,0,41,4462.0,887
28,6,4,215,663.0,137
28,6,4,1605,369.0,76
28,5,4,1680,278.0,57
28,9,0,1777,8601.0,764
28,9,0,225,6432.0,596
28,6,4,597,392.5,87
29,5,0,148,3763.0,735
29,9,0,21,6880.0,634
29,6,4,406,1042.0,227
29,5,4,1159,481.0,94
29,5,0,1766,5996.0,1169
29,9,0,1652,6818.0,613
29,5,0,507,2453.0,476
29,6,4,1599,593.0,121
29,9,0,342,7176.0,670
29,9,0,907,11455.0,1054
29,9,0,505,7004.0,678
29,6,4,617,626.0,133
29,6,4,283,323.5,71
29,6,4,841,455.5,95
29,5,4,324,719.0,140
29,9,0,1502,11006.0,1032
29,9,0,1169,11241.0,1043
29,5,4,869,778.0,154
29,9,0,1723,7733.0,718
29,5,4,570,431.0,90
29,6,4,871,581.5,123
29,5,0,294,4814.0,932
29,9,0,28,12076.0,1125
29,6,4,1820,12.0,2
29,5,4,1449,615.0,120
29,9,0,1022,6395.0,580
29,6,4,1749,382.5,83
29,9,0,1325,5269.0,461
29,6,4,575,427.0,95
29,9,0,1710,7884.0,764
29,5,0,1165,4126.0,811
29,6,4,1684,444.5,93
29,6,4,284,357.5,73
29,5,4,656,521.0,101
29,5,4,1465,739.0,144
29,5,0,550,2965.0,580
29,9,0,1481,288.0,28
29,5,0,1240,4035.0,794
29,6,4,212,535.5,113
29,5,4,576,465.0,92
